,PV Park
29501,-135.0
29502,-135.0
29503,-135.0
29504,-135.0
29505,-135.0
29506,-135.0
29507,-135.0
29508,-135.0
29509,-135.0
29510,-135.0
29511,-476.0
29512,-476.0
29513,-476.0
29514,-476.0
29515,-476.0
29516,-476.0
29517,-476.0
29518,-476.0
29519,-476.0
29520,-476.0
29521,-476.0
29522,-476.0
29523,-476.0
29524,-476.0
29525,-476.0
29526,-135.0
29527,-135.0
29528,-135.0
29529,-135.0
29530,-135.0
29531,-135.0
29532,-135.0
29533,-135.0
29534,-476.0
29535,-476.0
29536,-476.0
29537,-476.0
29538,-476.0
29539,-476.0
29540,-476.0
29541,-476.0
29542,-476.0
29543,-476.0
29544,-476.0
29545,-476.0
29546,-476.0
29547,-476.0
29548,-476.0
29549,-476.0
29550,-135.0
29551,-135.0
29552,-135.0
29553,-135.0
29554,-135.0
29555,-135.0
29556,-135.0
29557,-135.0
29558,-135.0
29559,-476.0
29560,-476.0
29561,-476.0
29562,-476.0
29563,-476.0
29564,-476.0
29565,-476.0
29566,-476.0
29567,-476.0
29568,-476.0
29569,-476.0
29570,-476.0
29571,-476.0
29572,-476.0
29573,-476.0
29574,-135.0
29575,-135.0
29576,-135.0
29577,-135.0
29578,-135.0
29579,-135.0
29580,-135.0
29581,-135.0
29582,-135.0
29583,-476.0
29584,-476.0
29585,-476.0
29586,-476.0
29587,-476.0
29588,-476.0
29589,-476.0
29590,-476.0
29591,-476.0
29592,-476.0
29593,-476.0
29594,-476.0
29595,-476.0
29596,-476.0
29597,-476.0
29598,-476.0
29599,-135.0
29600,-135.0
29601,-135.0
29602,-135.0
29603,-135.0
29604,-135.0
29605,-135.0
29606,-476.0
29607,-476.0
29608,-476.0
29609,-476.0
29610,-476.0
29611,-476.0
29612,-476.0
29613,-476.0
29614,-476.0
29615,-476.0
29616,-476.0
29617,-476.0
29618,-476.0
29619,-476.0
29620,-476.0
29621,-476.0
29622,-135.0
29623,-135.0
29624,-135.0
29625,-135.0
29626,-135.0
29627,-135.0
29628,-135.0
29629,-135.0
29630,-135.0
29631,-476.0
29632,-476.0
29633,-476.0
29634,-476.0
29635,-476.0
29636,-476.0
29637,-476.0
29638,-476.0
29639,-476.0
29640,-476.0
29641,-476.0
29642,-476.0
29643,-476.0
29644,-476.0
29645,-135.0
29646,-135.0
29647,-135.0
29648,-135.0
29649,-135.0
29650,-135.0
29651,-135.0
29652,-135.0
29653,-135.0
29654,-476.0
29655,-476.0
29656,-476.0
29657,-476.0
29658,-476.0
29659,-476.0
29660,-476.0
29661,-476.0
29662,-476.0
29663,-476.0
29664,-476.0
29665,-476.0
29666,-476.0
29667,-476.0
29668,-476.0
29669,-476.0
29670,-135.0
29671,-135.0
29672,-135.0
29673,-135.0
29674,-135.0
29675,-135.0
29676,-135.0
29677,-135.0
29678,-135.0
29679,-476.0
29680,-476.0
29681,-476.0
29682,-476.0
29683,-476.0
29684,-476.0
29685,-476.0
29686,-476.0
29687,-476.0
29688,-476.0
29689,-476.0
29690,-476.0
29691,-476.0
29692,-476.0
29693,-135.0
29694,-135.0
29695,-135.0
29696,-135.0
29697,-135.0
29698,-135.0
29699,-135.0
29700,-135.0
29701,-135.0
29702,-135.0
29703,-476.0
29704,-476.0
29705,-476.0
29706,-476.0
29707,-476.0
29708,-476.0
29709,-476.0
29710,-476.0
29711,-476.0
29712,-476.0
29713,-476.0
29714,-476.0
29715,-476.0
29716,-476.0
29717,-476.0
29718,-135.0
29719,-135.0
29720,-135.0
29721,-135.0
29722,-135.0
29723,-135.0
29724,-135.0
29725,-135.0
29726,-135.0
29727,-476.0
29728,-476.0
29729,-476.0
29730,-476.0
29731,-476.0
29732,-476.0
29733,-476.0
29734,-476.0
29735,-476.0
29736,-476.0
29737,-476.0
29738,-476.0
29739,-476.0
29740,-476.0
29741,-476.0
29742,-135.0
29743,-135.0
29744,-135.0
29745,-135.0
29746,-135.0
29747,-135.0
29748,-135.0
29749,-135.0
29750,-135.0
29751,-476.0
29752,-476.0
29753,-476.0
29754,-476.0
29755,-476.0
29756,-476.0
29757,-476.0
29758,-476.0
29759,-476.0
29760,-476.0
29761,-476.0
29762,-476.0
29763,-476.0
29764,-476.0
29765,-135.0
29766,-135.0
29767,-135.0
29768,-135.0
29769,-135.0
29770,-135.0
29771,-135.0
29772,-135.0
29773,-135.0
29774,-135.0
29775,-476.0
29776,-476.0
29777,-476.0
29778,-476.0
29779,-476.0
29780,-476.0
29781,-476.0
29782,-476.0
29783,-476.0
29784,-476.0
29785,-476.0
29786,-476.0
29787,-476.0
29788,-476.0
29789,-135.0
29790,-135.0
29791,-135.0
29792,-135.0
29793,-135.0
29794,-135.0
29795,-135.0
29796,-135.0
29797,-135.0
29798,-135.0
29799,-476.0
29800,-476.0
29801,-476.0
29802,-476.0
29803,-476.0
29804,-476.0
29805,-476.0
29806,-476.0
29807,-476.0
29808,-476.0
29809,-476.0
29810,-476.0
29811,-476.0
29812,-476.0
29813,-135.0
29814,-135.0
29815,-135.0
29816,-135.0
29817,-135.0
29818,-135.0
29819,-135.0
29820,-135.0
29821,-135.0
29822,-135.0
29823,-135.0
29824,-476.0
29825,-476.0
29826,-476.0
29827,-476.0
29828,-476.0
29829,-476.0
29830,-476.0
29831,-476.0
29832,-476.0
29833,-476.0
29834,-476.0
29835,-476.0
29836,-476.0
29837,-135.0
29838,-135.0
29839,-135.0
29840,-135.0
29841,-135.0
29842,-135.0
29843,-135.0
29844,-135.0
29845,-135.0
29846,-135.0
29847,-476.0
29848,-476.0
29849,-476.0
29850,-476.0
29851,-476.0
29852,-476.0
29853,-476.0
29854,-476.0
29855,-476.0
29856,-476.0
29857,-476.0
29858,-476.0
29859,-476.0
29860,-476.0
29861,-135.0
29862,-135.0
29863,-135.0
29864,-135.0
29865,-135.0
29866,-135.0
29867,-135.0
29868,-135.0
29869,-135.0
29870,-135.0
29871,-476.0
29872,-476.0
29873,-476.0
29874,-476.0
29875,-476.0
29876,-476.0
29877,-476.0
29878,-476.0
29879,-476.0
29880,-476.0
29881,-476.0
29882,-476.0
29883,-476.0
29884,-476.0
29885,-476.0
29886,-135.0
29887,-135.0
29888,-135.0
29889,-135.0
29890,-135.0
29891,-135.0
29892,-135.0
29893,-135.0
29894,-135.0
29895,-476.0
29896,-476.0
29897,-476.0
29898,-476.0
29899,-476.0
29900,-476.0
29901,-476.0
29902,-476.0
29903,-476.0
29904,-476.0
29905,-476.0
29906,-476.0
29907,-476.0
29908,-476.0
29909,-476.0
29910,-135.0
29911,-135.0
29912,-135.0
29913,-135.0
29914,-135.0
29915,-135.0
29916,-135.0
29917,-135.0
29918,-135.0
29919,-476.0
29920,-476.0
29921,-476.0
29922,-476.0
29923,-476.0
29924,-476.0
29925,-476.0
29926,-476.0
29927,-476.0
29928,-476.0
29929,-476.0
29930,-476.0
29931,-476.0
29932,-476.0
29933,-476.0
29934,-135.0
29935,-135.0
29936,-135.0
29937,-135.0
29938,-135.0
29939,-135.0
29940,-135.0
29941,-135.0
29942,-135.0
29943,-476.0
29944,-476.0
29945,-476.0
29946,-476.0
29947,-476.0
29948,-476.0
29949,-476.0
29950,-476.0
29951,-476.0
29952,-476.0
29953,-476.0
29954,-476.0
29955,-476.0
29956,-476.0
29957,-135.0
29958,-135.0
29959,-135.0
29960,-135.0
29961,-135.0
29962,-135.0
29963,-135.0
29964,-135.0
29965,-135.0
29966,-135.0
29967,-476.0
29968,-476.0
29969,-476.0
29970,-476.0
29971,-476.0
29972,-476.0
29973,-476.0
29974,-476.0
29975,-476.0
29976,-476.0
29977,-476.0
29978,-476.0
29979,-476.0
29980,-476.0
29981,-135.0
29982,-135.0
29983,-135.0
29984,-135.0
29985,-135.0
29986,-135.0
29987,-135.0
29988,-135.0
29989,-135.0
29990,-135.0
29991,-476.0
29992,-476.0
29993,-476.0
29994,-476.0
29995,-476.0
29996,-476.0
29997,-476.0
29998,-476.0
29999,-476.0
30000,-476.0
30001,-476.0
30002,-476.0
30003,-476.0
30004,-476.0
30005,-476.0
30006,-135.0
30007,-135.0
30008,-135.0
30009,-135.0
30010,-135.0
30011,-135.0
30012,-135.0
30013,-135.0
30014,-135.0
30015,-476.0
30016,-476.0
30017,-476.0
30018,-476.0
30019,-476.0
30020,-476.0
30021,-476.0
30022,-476.0
30023,-476.0
30024,-476.0
30025,-476.0
30026,-476.0
30027,-476.0
30028,-476.0
30029,-476.0
30030,-135.0
30031,-135.0
30032,-135.0
30033,-135.0
30034,-135.0
30035,-135.0
30036,-135.0
30037,-135.0
30038,-476.0
30039,-476.0
30040,-476.0
30041,-476.0
30042,-476.0
30043,-476.0
30044,-476.0
30045,-476.0
30046,-476.0
30047,-476.0
30048,-476.0
30049,-476.0
30050,-476.0
30051,-476.0
30052,-476.0
30053,-476.0
30054,-135.0
30055,-135.0
30056,-135.0
30057,-135.0
30058,-135.0
30059,-135.0
30060,-135.0
30061,-135.0
30062,-135.0
30063,-476.0
30064,-476.0
30065,-476.0
30066,-476.0
30067,-476.0
30068,-476.0
30069,-476.0
30070,-476.0
30071,-476.0
30072,-476.0
30073,-476.0
30074,-476.0
30075,-476.0
30076,-476.0
30077,-476.0
30078,-135.0
30079,-135.0
30080,-135.0
30081,-135.0
30082,-135.0
30083,-135.0
30084,-135.0
30085,-135.0
30086,-476.0
30087,-476.0
30088,-476.0
30089,-476.0
30090,-476.0
30091,-476.0
30092,-476.0
30093,-476.0
30094,-476.0
30095,-476.0
30096,-476.0
30097,-476.0
30098,-476.0
30099,-476.0
30100,-476.0
30101,-476.0
30102,-135.0
30103,-135.0
30104,-135.0
30105,-135.0
30106,-135.0
30107,-135.0
30108,-135.0
30109,-135.0
30110,-476.0
30111,-476.0
30112,-476.0
30113,-476.0
30114,-476.0
30115,-476.0
30116,-476.0
30117,-476.0
30118,-476.0
30119,-476.0
30120,-476.0
30121,-476.0
30122,-476.0
30123,-476.0
30124,-476.0
30125,-476.0
30126,-135.0
30127,-135.0
30128,-135.0
30129,-135.0
30130,-135.0
30131,-135.0
30132,-135.0
30133,-135.0
30134,-135.0
30135,-476.0
30136,-476.0
30137,-476.0
30138,-476.0
30139,-476.0
30140,-476.0
30141,-476.0
30142,-476.0
30143,-476.0
30144,-476.0
30145,-476.0
30146,-476.0
30147,-476.0
30148,-476.0
30149,-135.0
30150,-135.0
30151,-135.0
30152,-135.0
30153,-135.0
30154,-135.0
30155,-135.0
30156,-135.0
30157,-135.0
30158,-476.0
30159,-476.0
30160,-476.0
30161,-476.0
30162,-476.0
30163,-476.0
30164,-476.0
30165,-476.0
30166,-476.0
30167,-476.0
30168,-476.0
30169,-476.0
30170,-476.0
30171,-476.0
30172,-476.0
30173,-476.0
30174,-135.0
30175,-135.0
30176,-135.0
30177,-135.0
30178,-135.0
30179,-135.0
30180,-135.0
30181,-135.0
30182,-135.0
30183,-476.0
30184,-476.0
30185,-476.0
30186,-476.0
30187,-476.0
30188,-476.0
30189,-476.0
30190,-476.0
30191,-476.0
30192,-476.0
30193,-476.0
30194,-476.0
30195,-476.0
30196,-476.0
30197,-476.0
30198,-135.0
30199,-135.0
30200,-135.0
30201,-135.0
30202,-135.0
30203,-135.0
30204,-135.0
30205,-135.0
30206,-476.0
30207,-476.0
30208,-476.0
30209,-476.0
30210,-476.0
30211,-476.0
30212,-476.0
30213,-476.0
30214,-476.0
30215,-476.0
30216,-476.0
30217,-476.0
30218,-476.0
30219,-476.0
30220,-476.0
30221,-476.0
30222,-135.0
30223,-135.0
30224,-135.0
30225,-135.0
30226,-135.0
30227,-135.0
30228,-135.0
30229,-135.0
30230,-476.0
30231,-476.0
30232,-476.0
30233,-476.0
30234,-476.0
30235,-476.0
30236,-476.0
30237,-476.0
30238,-476.0
30239,-476.0
30240,-476.0
30241,-476.0
30242,-476.0
30243,-476.0
30244,-476.0
30245,-476.0
30246,-476.0
30247,-135.0
30248,-135.0
30249,-135.0
30250,-135.0
30251,-135.0
30252,-135.0
30253,-135.0
30254,-476.0
30255,-476.0
30256,-476.0
30257,-476.0
30258,-476.0
30259,-476.0
30260,-476.0
30261,-476.0
30262,-476.0
30263,-476.0
30264,-476.0
30265,-476.0
30266,-476.0
30267,-476.0
30268,-476.0
30269,-476.0
30270,-476.0
30271,-135.0
30272,-135.0
30273,-135.0
30274,-135.0
30275,-135.0
30276,-135.0
30277,-135.0
30278,-476.0
30279,-476.0
30280,-476.0
30281,-476.0
30282,-476.0
30283,-476.0
30284,-476.0
30285,-476.0
30286,-476.0
30287,-476.0
30288,-476.0
30289,-476.0
30290,-476.0
30291,-476.0
30292,-476.0
30293,-476.0
30294,-476.0
30295,-135.0
30296,-135.0
30297,-135.0
30298,-135.0
30299,-135.0
30300,-135.0
30301,-135.0
30302,-135.0
30303,-476.0
30304,-476.0
30305,-476.0
30306,-476.0
30307,-476.0
30308,-476.0
30309,-476.0
30310,-476.0
30311,-476.0
30312,-476.0
30313,-476.0
30314,-476.0
30315,-476.0
30316,-476.0
30317,-135.0
30318,-135.0
30319,-135.0
30320,-135.0
30321,-135.0
30322,-135.0
30323,-135.0
30324,-135.0
30325,-135.0
30326,-135.0
30327,-476.0
30328,-476.0
30329,-476.0
30330,-476.0
30331,-476.0
30332,-476.0
30333,-476.0
30334,-476.0
30335,-476.0
30336,-476.0
30337,-476.0
30338,-476.0
30339,-476.0
30340,-476.0
30341,-476.0
30342,-135.0
30343,-135.0
30344,-135.0
30345,-135.0
30346,-135.0
30347,-135.0
30348,-135.0
30349,-135.0
30350,-476.0
30351,-476.0
30352,-476.0
30353,-476.0
30354,-476.0
30355,-476.0
30356,-476.0
30357,-476.0
30358,-476.0
30359,-476.0
30360,-476.0
30361,-476.0
30362,-476.0
30363,-476.0
30364,-476.0
30365,-476.0
30366,-476.0
30367,-135.0
30368,-135.0
30369,-135.0
30370,-135.0
30371,-135.0
30372,-135.0
30373,-135.0
30374,-135.0
30375,-476.0
30376,-476.0
30377,-476.0
30378,-476.0
30379,-476.0
30380,-476.0
30381,-476.0
30382,-476.0
30383,-476.0
30384,-476.0
30385,-476.0
30386,-476.0
30387,-476.0
30388,-476.0
30389,-476.0
30390,-135.0
30391,-135.0
30392,-135.0
30393,-135.0
30394,-135.0
30395,-135.0
30396,-135.0
30397,-135.0
30398,-135.0
30399,-476.0
30400,-476.0
30401,-476.0
30402,-476.0
30403,-476.0
30404,-476.0
30405,-476.0
30406,-476.0
30407,-476.0
30408,-476.0
30409,-476.0
30410,-476.0
30411,-476.0
30412,-476.0
30413,-476.0
30414,-135.0
30415,-135.0
30416,-135.0
30417,-135.0
30418,-135.0
30419,-135.0
30420,-135.0
30421,-135.0
30422,-135.0
30423,-476.0
30424,-476.0
30425,-476.0
30426,-476.0
30427,-476.0
30428,-476.0
30429,-476.0
30430,-476.0
30431,-476.0
30432,-476.0
30433,-476.0
30434,-476.0
30435,-476.0
30436,-476.0
30437,-476.0
30438,-135.0
30439,-135.0
30440,-135.0
30441,-135.0
30442,-135.0
30443,-135.0
30444,-135.0
30445,-135.0
30446,-135.0
30447,-476.0
30448,-476.0
30449,-476.0
30450,-476.0
30451,-476.0
30452,-476.0
30453,-476.0
30454,-476.0
30455,-476.0
30456,-476.0
30457,-476.0
30458,-476.0
30459,-476.0
30460,-476.0
30461,-476.0
30462,-135.0
30463,-135.0
30464,-135.0
30465,-135.0
30466,-135.0
30467,-135.0
30468,-135.0
30469,-135.0
30470,-135.0
30471,-476.0
30472,-476.0
30473,-476.0
30474,-476.0
30475,-476.0
30476,-476.0
30477,-476.0
30478,-476.0
30479,-476.0
30480,-476.0
30481,-476.0
30482,-476.0
30483,-476.0
30484,-476.0
30485,-476.0
30486,-135.0
30487,-135.0
30488,-135.0
30489,-135.0
30490,-135.0
30491,-135.0
30492,-135.0
30493,-135.0
30494,-135.0
30495,-476.0
30496,-476.0
30497,-476.0
30498,-476.0
30499,-476.0
30500,-476.0
30501,-476.0
30502,-476.0
30503,-476.0
30504,-476.0
30505,-476.0
30506,-476.0
30507,-476.0
30508,-476.0
30509,-476.0
30510,-476.0
30511,-135.0
30512,-135.0
30513,-135.0
30514,-135.0
30515,-135.0
30516,-135.0
30517,-135.0
30518,-476.0
30519,-476.0
30520,-476.0
30521,-476.0
30522,-476.0
30523,-476.0
30524,-476.0
30525,-476.0
30526,-476.0
30527,-476.0
30528,-476.0
30529,-476.0
30530,-476.0
30531,-476.0
30532,-476.0
30533,-476.0
30534,-476.0
30535,-476.0
30536,-476.0
30537,-476.0
30538,-476.0
30539,-476.0
30540,-476.0
30541,-476.0
30542,-476.0
30543,-476.0
30544,-476.0
30545,-476.0
30546,-476.0
30547,-476.0
30548,-476.0
30549,-476.0
30550,-476.0
30551,-476.0
30552,-476.0
30553,-476.0
30554,-476.0
30555,-476.0
30556,-476.0
30557,-476.0
30558,-476.0
30559,-476.0
30560,-476.0
30561,-135.0
30562,-135.0
30563,-135.0
30564,-135.0
30565,-135.0
30566,-476.0
30567,-476.0
30568,-476.0
30569,-476.0
30570,-476.0
30571,-476.0
30572,-476.0
30573,-476.0
30574,-476.0
30575,-476.0
30576,-476.0
30577,-476.0
30578,-476.0
30579,-476.0
30580,-476.0
30581,-476.0
30582,-476.0
30583,-135.0
30584,-135.0
30585,-135.0
30586,-135.0
30587,-135.0
30588,-135.0
30589,-135.0
30590,-135.0
30591,-476.0
30592,-476.0
30593,-476.0
30594,-476.0
30595,-476.0
30596,-476.0
30597,-476.0
30598,-476.0
30599,-476.0
30600,-476.0
30601,-476.0
30602,-476.0
30603,-476.0
30604,-476.0
30605,-135.0
30606,-135.0
30607,-135.0
30608,-135.0
30609,-135.0
30610,-135.0
30611,-135.0
30612,-135.0
30613,-135.0
30614,-135.0
30615,-476.0
30616,-476.0
30617,-476.0
30618,-476.0
30619,-476.0
30620,-476.0
30621,-476.0
30622,-476.0
30623,-476.0
30624,-476.0
30625,-476.0
30626,-476.0
30627,-476.0
30628,-476.0
30629,-135.0
30630,-135.0
30631,-135.0
30632,-135.0
30633,-135.0
30634,-135.0
30635,-135.0
30636,-135.0
30637,-135.0
30638,-135.0
30639,-476.0
30640,-476.0
30641,-476.0
30642,-476.0
30643,-476.0
30644,-476.0
30645,-476.0
30646,-476.0
30647,-476.0
30648,-476.0
30649,-476.0
30650,-476.0
30651,-476.0
30652,-476.0
30653,-135.0
30654,-135.0
30655,-135.0
30656,-135.0
30657,-135.0
30658,0.0
30659,0.0
30660,-135.0
30661,-135.0
30662,-135.0
30663,-476.0
30664,-476.0
30665,-476.0
30666,-476.0
30667,-476.0
30668,-476.0
30669,-476.0
30670,-476.0
30671,-476.0
30672,-476.0
30673,-476.0
30674,-476.0
30675,-476.0
30676,-476.0
30677,-476.0
30678,-135.0
30679,-135.0
30680,-135.0
30681,-135.0
30682,-135.0
30683,-135.0
30684,-135.0
30685,-135.0
30686,-135.0
30687,-476.0
30688,-476.0
30689,-476.0
30690,-476.0
30691,-476.0
30692,-476.0
30693,-476.0
30694,-476.0
30695,-476.0
30696,-476.0
30697,-476.0
30698,-476.0
30699,-476.0
30700,-476.0
30701,-476.0
30702,-135.0
30703,-135.0
30704,-135.0
30705,-135.0
30706,-135.0
30707,-135.0
30708,-135.0
30709,-135.0
30710,-135.0
30711,-476.0
30712,-476.0
30713,-476.0
30714,-476.0
30715,-476.0
30716,-476.0
30717,-476.0
30718,-476.0
30719,-476.0
30720,-476.0
30721,-476.0
30722,-476.0
30723,-476.0
30724,-476.0
30725,-476.0
30726,-135.0
30727,-135.0
30728,-135.0
30729,-135.0
30730,-135.0
30731,-135.0
30732,-135.0
30733,-135.0
30734,-476.0
30735,-476.0
30736,-476.0
30737,-476.0
30738,-476.0
30739,-476.0
30740,-476.0
30741,-476.0
30742,-476.0
30743,-476.0
30744,-476.0
30745,-476.0
30746,-476.0
30747,-476.0
30748,-476.0
30749,-476.0
30750,-135.0
30751,-135.0
30752,-135.0
30753,-135.0
30754,-135.0
30755,-135.0
30756,-135.0
30757,-135.0
30758,-476.0
30759,-476.0
30760,-476.0
30761,-476.0
30762,-476.0
30763,-476.0
30764,-476.0
30765,-476.0
30766,-476.0
30767,-476.0
30768,-476.0
30769,-476.0
30770,-476.0
30771,-476.0
30772,-476.0
30773,-476.0
30774,-476.0
30775,-135.0
30776,-135.0
30777,-135.0
30778,-135.0
30779,-135.0
30780,-135.0
30781,-135.0
30782,-476.0
30783,-476.0
30784,-476.0
30785,-476.0
30786,-476.0
30787,-476.0
30788,-476.0
30789,-476.0
30790,-476.0
30791,-476.0
30792,-476.0
30793,-476.0
30794,-476.0
30795,-476.0
30796,-476.0
30797,-476.0
30798,-135.0
30799,-135.0
30800,-135.0
30801,-135.0
30802,-135.0
30803,-135.0
30804,-135.0
30805,-135.0
30806,-476.0
30807,-476.0
30808,-476.0
30809,-476.0
30810,-476.0
30811,-476.0
30812,-476.0
30813,-476.0
30814,-476.0
30815,-476.0
30816,-476.0
30817,-476.0
30818,-476.0
30819,-476.0
30820,-476.0
30821,-135.0
30822,-135.0
30823,-135.0
30824,-135.0
30825,-135.0
30826,-135.0
30827,-135.0
30828,-135.0
30829,-135.0
30830,-476.0
30831,-476.0
30832,-476.0
30833,-476.0
30834,-476.0
30835,-476.0
30836,-476.0
30837,-476.0
30838,-476.0
30839,-476.0
30840,-476.0
30841,-476.0
30842,-476.0
30843,-476.0
30844,-476.0
30845,-476.0
30846,-135.0
30847,-135.0
30848,-135.0
30849,-135.0
30850,-135.0
30851,-135.0
30852,-135.0
30853,-135.0
30854,-476.0
30855,-476.0
30856,-476.0
30857,-476.0
30858,-476.0
30859,-476.0
30860,-476.0
30861,-476.0
30862,-476.0
30863,-476.0
30864,-476.0
30865,-476.0
30866,-476.0
30867,-476.0
30868,-476.0
30869,-476.0
30870,-135.0
30871,-135.0
30872,-135.0
30873,-135.0
30874,-135.0
30875,-135.0
30876,-135.0
30877,-135.0
30878,-135.0
30879,-476.0
30880,-476.0
30881,-476.0
30882,-476.0
30883,-476.0
30884,-476.0
30885,-476.0
30886,-476.0
30887,-476.0
30888,-476.0
30889,-476.0
30890,-476.0
30891,-476.0
30892,-476.0
30893,-476.0
30894,-135.0
30895,-135.0
30896,-135.0
30897,-135.0
30898,-135.0
30899,-135.0
30900,-135.0
30901,-135.0
30902,-135.0
30903,-476.0
30904,-476.0
30905,-476.0
30906,-476.0
30907,-476.0
30908,-476.0
30909,-476.0
30910,-476.0
30911,-476.0
30912,-476.0
30913,-476.0
30914,-476.0
30915,-476.0
30916,-476.0
30917,-476.0
30918,-135.0
30919,-135.0
30920,-135.0
30921,-135.0
30922,-135.0
30923,-135.0
30924,-135.0
30925,-135.0
30926,-135.0
30927,-476.0
30928,-476.0
30929,-476.0
30930,-476.0
30931,-476.0
30932,-476.0
30933,-476.0
30934,-476.0
30935,-476.0
30936,-476.0
30937,-476.0
30938,-476.0
30939,-476.0
30940,-476.0
30941,-476.0
30942,-135.0
30943,-135.0
30944,-135.0
30945,-135.0
30946,-135.0
30947,-135.0
30948,-135.0
30949,-135.0
30950,-476.0
30951,-476.0
30952,-476.0
30953,-476.0
30954,-476.0
30955,-476.0
30956,-476.0
30957,-476.0
30958,-476.0
30959,-476.0
30960,-476.0
30961,-476.0
30962,-476.0
30963,-476.0
30964,-476.0
30965,-476.0
30966,-135.0
30967,-135.0
30968,-135.0
30969,-135.0
30970,-135.0
30971,-135.0
30972,-135.0
30973,-135.0
30974,-135.0
30975,-476.0
30976,-476.0
30977,-476.0
30978,-476.0
30979,-476.0
30980,-476.0
30981,-476.0
30982,-476.0
30983,-476.0
30984,-476.0
30985,-476.0
30986,-476.0
30987,-476.0
30988,-476.0
30989,-476.0
30990,-135.0
30991,-135.0
30992,-135.0
30993,-135.0
30994,-135.0
30995,-135.0
30996,-135.0
30997,-135.0
30998,-135.0
30999,-476.0
31000,-476.0
31001,-476.0
31002,-476.0
31003,-476.0
31004,-476.0
31005,-476.0
31006,-476.0
31007,-476.0
31008,-476.0
31009,-476.0
31010,-476.0
31011,-476.0
31012,-476.0
31013,-476.0
31014,-476.0
31015,-135.0
31016,-135.0
31017,-135.0
31018,-135.0
31019,-135.0
31020,-135.0
31021,-135.0
31022,-476.0
31023,-476.0
31024,-476.0
31025,-476.0
31026,-476.0
31027,-476.0
31028,-476.0
31029,-476.0
31030,-476.0
31031,-476.0
31032,-476.0
31033,-476.0
31034,-476.0
31035,-476.0
31036,-476.0
31037,-476.0
31038,-476.0
31039,-135.0
31040,-135.0
31041,-135.0
31042,-135.0
31043,-135.0
31044,-135.0
31045,-135.0
31046,-476.0
31047,-476.0
31048,-476.0
31049,-476.0
31050,-476.0
31051,-476.0
31052,-476.0
31053,-476.0
31054,-476.0
31055,-476.0
31056,-476.0
31057,-476.0
31058,-476.0
31059,-476.0
31060,-476.0
31061,-476.0
31062,-476.0
31063,-135.0
31064,-135.0
31065,-135.0
31066,-135.0
31067,-135.0
31068,-135.0
31069,-135.0
31070,-476.0
31071,-476.0
31072,-476.0
31073,-476.0
31074,-476.0
31075,-476.0
31076,-476.0
31077,-476.0
31078,-476.0
31079,-476.0
31080,-476.0
31081,-476.0
31082,-476.0
31083,-476.0
31084,-476.0
31085,-476.0
31086,-476.0
31087,-135.0
31088,-135.0
31089,-135.0
31090,-135.0
31091,-135.0
31092,-135.0
31093,-135.0
31094,-476.0
31095,-476.0
31096,-476.0
31097,-476.0
31098,-476.0
31099,-476.0
31100,-476.0
31101,-476.0
31102,-476.0
31103,-476.0
31104,-476.0
31105,-476.0
31106,-476.0
31107,-476.0
31108,-476.0
31109,-476.0
31110,-476.0
31111,-135.0
31112,-135.0
31113,-135.0
31114,-135.0
31115,-135.0
31116,-135.0
31117,-135.0
31118,-476.0
31119,-476.0
31120,-476.0
31121,-476.0
31122,-476.0
31123,-476.0
31124,-476.0
31125,-476.0
31126,-476.0
31127,-476.0
31128,-476.0
31129,-476.0
31130,-476.0
31131,-476.0
31132,-476.0
31133,-476.0
31134,-135.0
31135,-135.0
31136,-135.0
31137,-135.0
31138,-135.0
31139,-135.0
31140,-135.0
31141,-135.0
31142,-476.0
31143,-476.0
31144,-476.0
31145,-476.0
31146,-476.0
31147,-476.0
31148,-476.0
31149,-476.0
31150,-476.0
31151,-476.0
31152,-476.0
31153,-476.0
31154,-476.0
31155,-476.0
31156,-476.0
31157,-476.0
31158,-135.0
31159,-135.0
31160,-135.0
31161,-135.0
31162,-135.0
31163,-135.0
31164,-135.0
31165,-135.0
31166,-476.0
31167,-476.0
31168,-476.0
31169,-476.0
31170,-476.0
31171,-476.0
31172,-476.0
31173,-476.0
31174,-476.0
31175,-476.0
31176,-476.0
31177,-476.0
31178,-476.0
31179,-476.0
31180,-476.0
31181,-476.0
31182,-476.0
31183,-476.0
31184,-135.0
31185,-135.0
31186,-135.0
31187,-135.0
31188,-476.0
31189,-476.0
31190,-476.0
31191,-476.0
31192,-476.0
31193,-476.0
31194,-476.0
31195,-476.0
31196,-476.0
31197,-476.0
31198,-476.0
31199,-476.0
31200,-476.0
31201,-476.0
31202,-476.0
31203,-476.0
31204,-476.0
31205,-476.0
31206,-476.0
31207,-135.0
31208,-135.0
31209,-135.0
31210,-135.0
31211,-135.0
31212,-135.0
31213,-135.0
31214,-476.0
31215,-476.0
31216,-476.0
31217,-476.0
31218,-476.0
31219,-476.0
31220,-476.0
31221,-476.0
31222,-476.0
31223,-476.0
31224,-476.0
31225,-476.0
31226,-476.0
31227,-476.0
31228,-476.0
31229,-476.0
31230,-476.0
31231,-135.0
31232,-135.0
31233,-135.0
31234,-135.0
31235,-135.0
31236,-135.0
31237,-476.0
31238,-476.0
31239,-476.0
31240,-476.0
31241,-476.0
31242,-476.0
31243,-476.0
31244,-476.0
31245,-476.0
31246,-476.0
31247,-476.0
31248,-476.0
31249,-476.0
